ClassName	CodeNumb
LINC01501	14436
DIRAS2	14437
OR7E109P	14438
OR7E108P	14439
SYK	14440
LINC02957	14441
LINC02937	14442
LINC02937;LINC00484;LINC00484	14443
LINC02937;LINC00484;LINC00484;LINC00484;LINC00484	14444
AUH	14445
NFIL3	14446
ROR2	14447
SPTLC1	14448
SPTLC1;HSPE1P22	14449
SPTLC1;MTCO3P29	14450
LINC00475	14451
BEND3P2	14452
PRSS47P	14453
IARS1	14454
NOL8	14455
CENPP	14456
CENPP;ASPN	14457
CENPP;ECM2	14458
IPPK	14459
BICD2	14460
ANKRD19P	14461
ZNF484	14462
SNX18P2	14463
ALOX15P2	14464
FGD3	14465
SUSD3	14466
CARD19	14467
NINJ1	14468
WNK2	14469
C9orf129	14470
FAM120AOS	14471
FAM120AOS;FAM120A	14472
FAM120A	14473
PHF2	14474
MIR4291	14475
BARX1	14476
PTPDC1	14477
MIRLET7A1HG	14478
MIRLET7A1HG;LINC02603	14479
LINC02603	14480
ZNF169	14481
NUTM2F	14482
PTMAP12	14483
MFSD14B	14484
PCAT7	14485
PCAT7;FBP2	14486
PCAT7;FBP1	14487
FBP1	14488
AOPEP	14489
FANCC	14490
PTCH1	14491
ERCC6L2	14492
ERCC6L2;LINC00092	14493
EIF4BP3	14494
HSD17B3	14495
SLC35D2	14496
ZNF367	14497
ZNF367;NSA2P7	14498
HABP4	14499
CDC14B	14500
PRXL2C	14501
ZNF510	14502
ZNF782	14503
MFSD14C	14504
MFSD14C;NUTM2G	14505
CTSV	14506
CTSV;TCEA1P1	14507
CTSV;GAS2L1P2	14508
CTSV;FAM220CP	14509
ANKRD18CP	14510
SUGT1P4	14511
STRA6LP	14512
CCDC180	14513
TDRD7	14514
TMOD1	14515
TMOD1;TSTD2	14516
TSTD2	14517
NCBP1	14518
XPA	14519
KRT18P13	14520
PTCSC2	14521
FOXE1	14522
TRMO	14523
HEMGN	14524
ANP32B	14525
NANS	14526
NANS;TRIM14	14527
TRIM14	14528
CORO2A	14529
TBC1D2	14530
GABBR2	14531
GABBR2;SEPTIN7P7	14532
ANKS6	14533
GALNT12	14534
NME2P3	14535
COL15A1	14536
TGFBR1	14537
RN7SL794P	14538
ALG2	14539
SEC61B	14540
RN7SKP225	14541
KRT8P11	14542
NAMA	14543
NR4A3	14544
STX17	14545
ERP44	14546
ERP44;UPF3AP3	14547
INVS	14548
TEX10	14549
MSANTD3	14550
TMEFF1	14551
CAVIN4	14552
CAVIN4;RN7SKP87	14553
ACTG1P19	14554
GAPDHP26	14555
PLPPR1	14556
ACNATP	14557
BAAT	14558
MRPL50	14559
ZNF189	14560
ALDOB	14561
PGAP4	14562
RNF20	14563
GRIN3A	14564
GRIN3A;PPP3R2	14565
MTND3P4	14566
ARL2BPP7	14567
LINC00587	14568
CYLC2	14569
LINC01492	14570
RNA5SP291	14571
SMC2	14572
TOPORSLP	14573
OR13F1	14574
OR13C4	14575
OR13C3	14576
OR13C8	14577
OR13D2P	14578
OR13C5	14579
OR13C2	14580
OR13C9	14581
OR13I1P	14582
OR13C1P	14583
OR13D1	14584
OR13D3P	14585
NIPSNAP3A	14586
NIPSNAP3B	14587
ABCA1	14588
CT70	14589
RN7SKP191	14590
SLC44A1	14591
FSD1L	14592
FSD1L;RALGAPA1P1	14593
FKTN	14594
TAL2	14595
TMEM38B	14596
TMEM38B;DEPDC1P2	14597
SLC25A6P5	14598
LINC01505	14599
RNA5SP292	14600
ZNF462	14601
RAD23B	14602
LINC01509	14603
KLF4	14604
PPIAP88	14605
RN7SL659P	14606
RPL36AP6	14607
RNA5SP293	14608
RPS15AP27	14609
CHCHD4P2	14610
RPL36AP35	14611
ACTL7B	14612
ACTL7A	14613
ELP1	14614
ABITRAM	14615
ABITRAM;CTNNAL1	14616
CTNNAL1	14617
TMEM245	14618
FRRS1L	14619
EPB41L4B	14620
EPB41L4B;MTND2P11	14621
PTPN3	14622
PALM2AKAP2	14623
PALM2AKAP2;YBX1P6	14624
C9orf152	14625
TXN	14626
TXNDC8	14627
SVEP1	14628
MUSK	14629
LPAR1	14630
RNY4P18	14631
MIR7702	14632
OR2K2	14633
ECPAS	14634
ZNF483	14635
ZNF483;PTGR1	14636
PTGR1	14637
LRRC37A5P	14638
DNAJC25	14639
GNG10	14640
SHOC1	14641
UGCG	14642
LINC02977	14643
SUSD1	14644
PTBP3	14645
PTBP3;RN7SL57P	14646
RPL32P22	14647
HSDL2	14648
KIAA1958	14649
INIP	14650
SNX30	14651
SNX30;SLC46A2	14652
SLC46A2	14653
ZNF883	14654
ZNF883;MUPP	14655
ZFP37	14656
FAM225B	14657
FAM225A	14658
SLC31A2	14659
SLC31A2;FKBP15	14660
FKBP15	14661
SLC31A1	14662
CDC26	14663
PRPF4	14664
RNF183	14665
WDR31	14666
BSPRY	14667
HDHD3	14668
ALAD	14669
POLE3	14670
C9orf43	14671
RGS3	14672
ZNF618	14673
AMBP	14674
KIF12	14675
COL27A1	14676
ORM1	14677
ORM2	14678
AKNA	14679
WHRN	14680
ATP6V1G1	14681
TMEM268	14682
TEX53	14683
TEX48	14684
TNFSF15	14685
DELEC1	14686
DELEC1;TNFSF8	14687
DELEC1;TNC	14688
LINC00474	14689
PAPPA	14690
ASTN2	14691
ASTN2;TRIM32	14692
ASTN2;SNORA70C	14693
ASTN2;RN7SKP128	14694
RPL35AP22	14695
TLR4	14696
TPT1P9	14697
LINC02578	14698
TUBB4BP6	14699
BRINP1	14700
LINC01613	14701
MIR147A	14702
CDK5RAP2	14703
MEGF9	14704
AHCYP2	14705
FBXW2	14706
FBXW2;B3GALT9	14707
B3GALT9	14708
PSMD5	14709
PSMD5;CUTALP	14710
CUTALP	14711
PHF19	14712
TRAF1	14713
C5	14714
CNTRL	14715
RAB14	14716
RAB14;GSN	14717
GSN	14718
STOM	14719
GGTA1	14720
HMGB1P37	14721
DAB2IP	14722
TTLL11	14723
MIR4478	14724
NDUFA8	14725
MORN5	14726
LHX6	14727
RBM18	14728
MRRF	14729
PTGS1	14730
OR1J1	14731
OR1J2	14732
OR1J4	14733
OR1N1	14734
OR1N2	14735
OR1L8	14736
OR1H1P	14737
OR1Q1	14738
OR1B1	14739
OR1L1	14740
OR1L3	14741
TLK1P1	14742
OR1L4	14743
OR1L6	14744
SKA2P1	14745
OR5C1	14746
PDCL	14747
KRT18P67	14748
RC3H2	14749
ZBTB6	14750
ZBTB26	14751
RABGAP1	14752
RABGAP1;GPR21	14753
MIR600HG	14754
STRBP	14755
CRB2	14756
DENND1A	14757
LHX2	14758
NEK6	14759
PSMB7	14760
ADGRD2	14761
NR5A1	14762
NR6A1	14763
NR6A1;RN7SL302P	14764
NR6A1;MIR181A2HG	14765
OLFML2A	14766
WDR38	14767
RPL35	14768
ARPC5L	14769
GOLGA1	14770
GOLGA1;SCAI	14771
SCAI	14772
PPP6C;PRPS1P2	14773
PPP6C	14774
RPSAP76	14775
RABEPK	14776
HSPA5	14777
GAPVD1	14778
MAPKAP1	14779
MAPKAP1;HNRNPA1P15	14780
PBX3	14781
MVB12B	14782
MVB12B;NRON	14783
LMX1B	14784
ZBTB43	14785
ZBTB34	14786
RALGPS1	14787
RALGPS1;ANGPTL2	14788
GARNL3	14789
SLC2A8	14790
ZNF79	14791
RPL12	14792
LRSAM1	14793
NIBAN2	14794
STXBP1	14795
STXBP1;PTRH1	14796
PTRH1	14797
PTRH1;CFAP157	14798
PTRH1;TTC16	14799
TTC16	14800
TOR2A	14801
SH2D3C	14802
CDK9	14803
FPGS	14804
ENG	14805
AK1	14806
ST6GALNAC6	14807
ST6GALNAC4	14808
PIP5KL1	14809
DPM2	14810
FAM102A	14811
NAIF1	14812
SLC25A25	14813
PTGES2	14814
LCN2	14815
BBLN	14816
BBLN;CIZ1	14817
CIZ1	14818
CIZ1;DNM1	14819
DNM1	14820
GOLGA2	14821
GOLGA2;SWI5	14822
SWI5	14823
SWI5;TRUB2	14824
TRUB2	14825
COQ4	14826
SLC27A4	14827
SLC27A4;TMSB4XP4	14828
URM1	14829
MIR219A2HG	14830
CERCAM	14831
ODF2	14832
GLE1	14833
SPTAN1	14834
DYNC2I2	14835
DYNC2I2;VTI1BP4	14836
HMGA1P4	14837
HMGA1P4;SET	14838
SET	14839
PKN3	14840
ZDHHC12	14841
ZER1	14842
ZER1;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP	14843
TBC1D13	14844
ENDOG	14845
ENDOG;SPOUT1	14846
SPOUT1	14847
KYAT1	14848
LRRC8A	14849
PHYHD1	14850
DOLK	14851
NUP188	14852
SH3GLB2	14853
MIGA2	14854
DOLPP1	14855
CRAT	14856
PTPA	14857
IER5L	14858
LINC02975	14859
LINC02913	14860
LINC01503	14861
RN7SL159P	14862
LINC00963	14863
NTMT1	14864
NTMT1;C9orf50	14865
NTMT1;ASB6	14866
ASB6	14867
PRRX2	14868
PTGES	14869
UBE2V1P4	14870
TOR1B	14871
TOR1A	14872
C9orf78	14873
C9orf78;USP20	14874
USP20	14875
FNBP1	14876
GPR107	14877
GPRACR	14878
NCS1	14879
HMCN2	14880
HMCN2;RN7SL665P	14881
ASS1	14882
FUBP3	14883
PRDM12	14884
EXOSC2	14885
ABL1	14886
QRFP	14887
FIBCD1	14888
LAMC3	14889
AIF1L	14890
NUP214	14891
FAM78A	14892
PLPP7	14893
PRRC2B	14894
POMT1	14895
UCK1	14896
PRRT1B	14897
RAPGEF1	14898
EIF4A1P3	14899
MED27	14900
NTNG2	14901
SETX	14902
TTF1	14903
CFAP77	14904
BARHL1	14905
DDX31	14906
GTF3C4	14907
AK8	14908
SPACA9	14909
TSC1	14910
TSC1;GFI1B	14911
GFI1B	14912
EEF1A1P5	14913
GTF3C5	14914
CEL	14915
LCN1P1	14916
ABO	14917
LCN1P2	14918
SURF6	14919
MED22	14920
SURF1	14921
SURF2	14922
SURF4	14923
STKLD1	14924
REXO4	14925
ADAMTS13	14926
CACFD1	14927
SLC2A6	14928
MYMK	14929
ADAMTSL2	14930
FAM163B	14931
DBH	14932
SARDH	14933
VAV2	14934
BRD3OS	14935
BRD3OS;BRD3	14936
BRD3	14937
ARF4P1	14938
WDR5	14939
RNU6ATAC	14940
LINC02247	14941
RXRA	14942
COL5A1	14943
MIR3689C	14944
MIR3689F	14945
FCN2	14946
FCN1	14947
OLFM1	14948
LINC02907	14949
SOCS5P2	14950
PPP1R26	14951
PIERCE1	14952
MRPS2	14953
LCN1	14954
OBP2A	14955
PAEP	14956
LINC01502	14957
PAEPP1	14958
GLT6D1	14959
LCN9	14960
SOHLH1	14961
SOHLH1;KCNT1	14962
KCNT1	14963
CAMSAP1	14964
UBAC1	14965
NACC2	14966
LINC02846	14967
TMEM250	14968
LHX3	14969
QSOX2	14970
CCDC187	14971
DKFZP434A062	14972
GPSM1	14973
DNLZ	14974
CARD9	14975
SNAPC4	14976
ENTR1	14977
PMPCA	14978
INPP5E	14979
SEC16A	14980
C9orf163	14981
NOTCH1	14982
MIR4674	14983
NALT1	14984
LINC01451	14985
EGFL7	14986
AGPAT2	14987
DIPK1B	14988
DIPK1B;SNHG7	14989
SNHG7	14990
LCN10	14991
LCN6	14992
LCN8	14993
LCN15	14994
ATP6V1G1P3	14995
TMEM141	14996
CCDC183	14997
RABL6	14998
AJM1	14999
PHPT1	15000
MAMDC4	15001
EDF1	15002
TRAF2	15003
FBXW5	15004
C8G	15005
LCN12	15006
LINC02692	15007
PTGDS	15008
LCNL1	15009
PAXX	15010
CLIC3	15011
ABCA2	15012
LINC02908	15013
NPDC1	15014
MAN1B1	15015
MAN1B1;SNORD62	15016
DPP7	15017
GRIN1	15018
TMEM210	15019
ANAPC2	15020
SSNA1	15021
TPRN	15022
TPRN;TMEM203	15023
TMEM203	15024
NDOR1	15025
RNF208	15026
CYSRT1	15027
RNF224	15028
SLC34A3	15029
TUBB4B	15030
FAM166A	15031
STPG3	15032
NELFB	15033
TOR4A	15034
NRARP	15035
EXD3	15036
NOXA1	15037
ENTPD8	15038
NSMF	15039
PNPLA7	15040
MRPL41	15041
DPH7	15042
ZMYND19	15043
ARRDC1	15044
EHMT1	15045
EHMT1;SETP5	15046
CACNA1B	15047
IL9RP1	15048
TUBBP5	15049
FAM157B	15050
OR4F8BP	15051
IL9RP2	15052
ZMYND11	15053
DIP2C	15054
LARP4B	15055
GTPBP4	15056
GTPBP4;IDI2	15057
IDI2	15058
IDI1	15059
WDR37	15060
LINC00200	15061
LINC00200;ADARB2	15062
ADARB2	15063
LINC00700	15064
MIR6072	15065
LINC02662	15066
LINC00701	15067
LINC02645	15068
PFKP	15069
PITRM1	15070
LINC02668	15071
LINC02669	15072
KLF6	15073
LINC02639	15074
LINC02660	15075
MIR6078	15076
LINC00702	15077
LINC00703	15078
MANCR	15079
MANCR;LINC00705	15080
LINC00705	15081
AKR1E2	15082
AKR1C6P	15083
AKR1C1	15084
AKR1C2	15085
AKR1C3	15086
AKR1C5P	15087
AKR1C8	15088
AKR1C4	15089
AKR1C4;ARL4AP3	15090
LINC02561	15091
AKR1C7P	15092
RPL26P28	15093
UCN3	15094
TUBAL3	15095
NET1	15096
CALML5	15097
CALML3	15098
LASTR	15099
ASB13	15100
TASOR2	15101
GDI2	15102
ANKRD16	15103
ANKRD16;RPL12P28	15104
FBH1	15105
IL15RA	15106
IL2RA	15107
RPL32P23	15108
RBM17	15109
PFKFB3	15110
PFKFB3;MIR3155A;MIR3155B	15111
LINC02649	15112
LINC02649;SDCBPP1	15113
PRKCQ	15114
LINC02648	15115
LINP1	15116
LINC00706	15117
LINC00707	15118
LINC02665	15119
SFMBT2	15120
LINC02642	15121
ITIH5	15122
ITIH2	15123
KIN	15124
ATP5F1C	15125
TAF3	15126
GATA3	15127
PRPF38AP1	15128
LINC00708	15129
KRT8P37	15130
CHCHD3P1	15131
RNA5SP299	15132
LINC02676	15133
LINC00709	15134
HSP90AB7P	15135
LINC02663	15136
LINC02670	15137
ELOCP3	15138
CUX2P1	15139
SFTA1P	15140
CELF2	15141
CELF2;LINC00710	15142
USP6NL	15143
ECHDC3	15144
PROSER2	15145
UPF2	15146
DHTKD1	15147
SEC61A2	15148
SEC61A2;NUDT5	15149
NUDT5	15150
NUDT5;CDC123	15151
CDC123	15152
RN7SL198P	15153
CAMK1D	15154
CCDC3	15155
OPTN	15156
BTBD7P1	15157
RPL36AP36	15158
MCM10	15159
UCMA	15160
PHYH	15161
RBISP1	15162
SEPHS1	15163
BEND7	15164
PRPF18	15165
PRPF18;RPL6P24	15166
PRPF18;FRMD4A	15167
FRMD4A	15168
FRMD4A;NUTF2P5	15169
FAM107B	15170
FAM107B;RPSAP7	15171
CDNF	15172
CDNF;HSPA14	15173
HSPA14	15174
SUV39H2	15175
SUV39H2;DCLRE1C	15176
DCLRE1C	15177
MEIG1	15178
OR7E26P	15179
OR7E115P	15180
DCLRE1CP1	15181
OLAH	15182
ACBD7	15183
RPP38	15184
RPP38;NMT2	15185
NMT2	15186
NMT2;PPIAP30	15187
FAM171A1	15188
ITGA8	15189
MINDY3	15190
FTLP19	15191
LINC02654	15192
PTER	15193
C1QL3	15194
RSU1	15195
CUBN	15196
TRDMT1	15197
VIM	15198
ST8SIA6	15199
PRPF38AP2	15200
HACD1	15201
STAM	15202
TMEM236	15203
MRC1	15204
SLC39A12	15205
CACNB2	15206
NSUN6	15207
ARL5B	15208
AIFM1P1	15209
MALRD1	15210
MALRD1;MTND2P16	15211
PLXDC2	15212
AMD1P1	15213
MIR4675	15214
NEBL	15215
NEBL;EIF4BP2	15216
NEBL;NPM1P30	15217
LINC02643	15218
MRM3P1	15219
MIR1915HG	15220
SKIDA1	15221
SKIDA1;MLLT10	15222
MLLT10	15223
DNAJC1	15224
DNAJC1;RN7SKP219	15225
ADIPOR1P1	15226
EBLN1	15227
PSME2P6	15228
RPL31P45	15229
COMMD3	15230
BMI1	15231
SPAG6	15232
PIP4K2A	15233
ARMC3	15234
MSRB2	15235
YWHAZP3	15236
PTF1A	15237
C10orf67	15238
OTUD1	15239
KIAA1217	15240
KIAA1217;NUP35P1	15241
ARHGAP21	15242
PRTFDC1	15243
ENKUR	15244
ENKUR;THNSL1	15245
LINC01516	15246
GPR158	15247
GPN3P1	15248
LINC00836	15249
RNA5SP306	15250
MYO3A	15251
GAD2	15252
APBB1IP	15253
LINC03028	15254
LINC03028;FAM238A	15255
FAM238B	15256
SELENOOLP	15257
PDSS1	15258
PDSS1;HSPA8P3	15259
PDSS1;ABI1	15260
ABI1	15261
FAM238C	15262
ANKRD26	15263
YME1L1	15264
MASTL	15265
MASTL;ACBD5	15266
ACBD5	15267
LRRC37A6P	15268
ODAD2P1	15269
LINC02673	15270
FAM210CP	15271
TRIAP1P1	15272
PTCHD3	15273
RAB18	15274
LINC02680	15275
MKX	15276
ODAD2	15277
ODAD2;RPL36AP55	15278
MRPS21P5	15279
MPP7	15280
ZNF101P1	15281
LINC02652	15282
LINC02652;RPSAP10	15283
LINC02652;RN7SKP39	15284
WAC	15285
RNU4ATAC6P	15286
TPRKBP1	15287
BAMBI	15288
LINC01517	15289
LINC01517;LINC00837	15290
LINC01517;RPL21P93	15291
LYZL1	15292
PTCHD3P1	15293
SVIL	15294
JCAD	15295
EEF1A1P39	15296
MTPAP	15297
MTPAP;GOLGA2P6	15298
NIFKP1	15299
CCND3P1	15300
MAP3K8	15301
HNRNPA1P32	15302
RN7SL63P	15303
LYZL2	15304
SVIL2P	15305
LINC02644	15306
ZNF438	15307
LINC02664	15308
ZEB1	15309
MACORIS	15310
ARHGAP12	15311
RPL34P19	15312
RN7SL825P	15313
KIF5B	15314
RPS4XP11	15315
PPIAP31	15316
RPS24P13	15317
EPC1	15318
CCDC7	15319
ITGB1	15320
MTND4LP11	15321
RN7SL847P	15322
RPL7AP53	15323
IATPR	15324
NRP1	15325
LINC02628	15326
LINC00838	15327
RPL23P11	15328
LINC02629	15329
PARD3	15330
SS18L2P1	15331
PRDX2P2	15332
LINC02635	15333
CUL2	15334
CREM	15335
CREM;ATP6V1G1P4	15336
LINC02634	15337
CCNY	15338
GJD4	15339
FZD8	15340
FZD8;MIR4683	15341
RPL7P37	15342
PCAT5	15343
LINC02630	15344
MTND5P17	15345
MTND4P18	15346
NAMPTP1	15347
MKNK2P1	15348
ARL6IP1P2	15349
ANKRD30A	15350
LINC00993	15351
LINC00993;TMEM161BP1	15352
VN1R53P	15353
TACC1P1	15354
MTND1P18	15355
ZNF248	15356
ZNF248;ZNF33BP1	15357
ZNF248;TLK2P2	15358
ZNF37CP	15359
ZNF33CP	15360
ZNF25	15361
ZNF33A	15362
EIF3LP3	15363
FXYD6P2	15364
ZNF37A	15365
ZNF37A;PLD5P1	15366
PLD5P1;CCNYL4	15367
PLD5P1	15368
PLD5P1;HSD17B7P2	15369
HSD17B7P2	15370
SEPTIN7P9	15371
CICP9	15372
ABCD1P2	15373
PABPC1P12	15374
SLC9B1P3	15375
ACTR3BP5	15376
CHEK2P5	15377
CCNYL2	15378
ZNF37BP	15379
ZNF33B	15380
LINC01518	15381
CUBNP1	15382
RSU1P1	15383
DUXAP3	15384
BMS1	15385
LINC02623	15386
LINC01264	15387
MIR5100	15388
RET	15389
CSGALNACT2	15390
RASGEF1A	15391
LINC02633	15392
RNU6ATAC11P	15393
FXYD4	15394
HNRNPF	15395
SNORD3J	15396
LINC02916	15397
ZNF487	15398
ZNF239	15399
CAP1P2	15400
ZNF485	15401
RPL21P88	15402
ZNF32	15403
SPRING1P1	15404
UQCRHP3	15405
ELOCP30	15406
LINC02658	15407
LINC00840	15408
LINC00840;HNRNPA3P1	15409
LINC02659	15410
LINC02659;LINC00841	15411
LINC00841	15412
LINC02881	15413
CXCL12	15414
RPL9P21	15415
EIF2AP4	15416
TMEM72	15417
RASSF4	15418
RASSF4;DEPP1	15419
ZNF22;CEP164P1	15420
CEP164P1	15421
CEP164P1;RPS19P7	15422
RSU1P2	15423
RSU1P2;CUBNP3	15424
ANKRD30BP3	15425
CUBNP2	15426
OR6D1P	15427
OR13A1	15428
ALOX5	15429
MARCHF8	15430
ZFAND4	15431
AGAP10P	15432
FAM21FP	15433
WASHC2C	15434
FAM25E	15435
AGAP4	15436
PARGP1	15437
TIMM23	15438
NCOA4	15439
MSMB	15440
RPL23AP61	15441
AGAP7P	15442
ANTXRLP1	15443
ANTXRL	15444
AGAP14P	15445
FAM25BP	15446
ANXA8L1	15447
LINC00842	15448
LINC00842;HNRNPA1P33	15449
GPRIN2	15450
SYT15	15451
SHLD2P1	15452
BMS1P1	15453
FRMPD2B	15454
PTPN20	15455
GDF10	15456
ZNF488	15457
RNA5SP312	15458
BMS1P2	15459
DUSP8P1	15460
CTSLP2;CTSLP2	15461
LINC02675	15462
SHLD2P3	15463
SYT15B	15464
NPY4R2	15465
FAM25C	15466
AGAP12P	15467
RNA5SP315	15468
PTPN20CP	15469
FRMPD2	15470
RPS6P14	15471
MAPK8	15472
ARHGAP22	15473
WDFY4	15474
WDFY4;RPL13AP19	15475
WDFY4;LRRC18	15476
MIR4294	15477
VSTM4	15478
TMEM273	15479
C10orf71	15480
DRGX	15481
ERCC6	15482
HMGB1P50	15483
CHAT	15484
CHAT;SLC18A3	15485
C10orf53	15486
OGDHL	15487
MAPK6P6	15488
RPL21P89	15489
PARG	15490
PARG;TIMM23B	15491
TIMM23B	15492
RNA5SP317	15493
AGAP6	15494
FAM21EP	15495
FAM21EP;SLC9A3P3	15496
WASHC2A	15497
SLC9A3P1	15498
ASAH2	15499
ASAH2;DYNC1I2P1	15500
SGMS1	15501
SHQ1P1	15502
BEND3P1	15503
NUTM2HP	15504
CTSLP4	15505
PGGT1BP1	15506
ASAH2B	15507
ASAH2B;A1CF	15508
A1CF	15509
MIX23P2	15510
PRKG1	15511
PRKG1;CSTF2T	15512
DKK1	15513
RPL31P44	15514
THAP12P3	15515
LNCAROD	15516
MBL2	15517
LINC02672	15518
SNRPEP8	15519
RNA5SP318	15520
PCDH15	15521
PCDH15;NEFMP1	15522
GAPDHP21	15523
ZWINT	15524
MIR3924	15525
MRPS35P3	15526
IPMK	15527
IPMK;TPT1P10	15528
CISD1	15529
UBE2D1	15530
TFAM	15531
BICC1	15532
RN7SKP196	15533
LINC00844	15534
RPLP1P10	15535
TRAF6P1	15536
PHYHIPL	15537
FAM13C	15538
MRPL50P4	15539
SLC16A9	15540
MRLN	15541
CCDC6	15542
LINC01553	15543
ANK3	15544
CDK1	15545
RHOBTB1	15546
LINC00845	15547
TMEM26	15548
CABCOCO1	15549
LINC02625	15550
ARID5B	15551
RTKN2	15552
LINC02621	15553
RN7SL591P	15554
ZNF365	15555
LINC02929	15556
ALDH7A1P4	15557
ADO	15558
EGR2	15559
NRBF2	15560
JMJD1C	15561
JMJD1C;MIR1296	15562
JMJD1C;REEP3	15563
REEP3	15564
MRPL35P2	15565
RPL7AP50	15566
DBF4P1	15567
RPL17P35	15568
CYP2C61P	15569
ANXA2P3	15570
LINC02671	15571
NEK4P3	15572
MYL6P3	15573
LINC01515	15574
CTNNA3	15575
CTNNA3;LRRTM3	15576
CTNNA3;RPL7AP51	15577
CTNNA3;AKR1B10P1	15578
RPL21P92	15579
DNAJC12	15580
RPL12P8	15581
SIRT1	15582
HERC4	15583
HERC4;RPS3AP38	15584
MYPN	15585
MYPN;RN7SKP202	15586
ATOH7	15587
LINC02640	15588
KRT19P4	15589
PBLD	15590
PBLD;HNRNPH3	15591
HNRNPH3	15592
RUFY2	15593
DNA2	15594
SLC25A16	15595
TMEM14DP	15596
TET1	15597
TET1;RPS3AP37	15598
CCAR1	15599
STOX1	15600
DDX50	15601
DDX21	15602
KIFBP	15603
SRGN	15604
SRGN;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP	15605
VPS26A	15606
VPS26A;RPS12P17	15607
SUPV3L1	15608
HKDC1	15609
HK1	15610
TACR2	15611
ATP5MC1P7	15612
TSPAN15	15613
TMEM256P1	15614
NEUROG3	15615
MTATP6P23	15616
MTCO2P23	15617
MTCO1P23	15618
MTND2P15	15619
MTND1P20	15620
FAM241B	15621
LINC02651	15622
RPL5P26	15623
COL13A1	15624
LINC02636	15625
MACROH2A2	15626
MACROH2A2;AIFM2	15627
AIFM2	15628
TYSND1	15629
SAR1A	15630
RPS25P9	15631
PPA1	15632
NPFFR1	15633
LRRC20	15634
CEP57L1P1	15635
EIF4EBP2	15636
NODAL	15637
PALD1	15638
PALD1;YY1P1	15639
PALD1;PRF1	15640
ADAMTS14	15641
TBATA	15642
RPS26P40	15643
SGPL1	15644
SGPL1;PCBD1	15645
LINC02622	15646
UNC5B	15647
SLC29A3	15648
CDH23	15649
CDH23;C10orf105	15650
CDH23;VSIR	15651
PSAP	15652
CHST3	15653
SPOCK2	15654
ASCC1	15655
ANAPC16	15656
DDIT4	15657
DNAJB12	15658
MICU1	15659
HMGN2P34	15660
MCU	15661
OIT3	15662
PLA2G12B	15663
RPL17P50	15664
P4HA1	15665
NUDT13	15666
ECD	15667
